Row ID,Order ID,Order Date,Ship Mode,Customer ID,Postal Code,Product ID,Category,Sub-Category,Sales
769,CA-2017-157245,2017-05-19,Std Class,LE-16810,22204,FUR-CH-10003746,Furniture,Chairs,641.96
770,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,OFF-BI-10001036,Office Supplies,Binders,18.28
771,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,TEC-PH-10004614,Technology,Phones,207.0
772,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,OFF-BI-10000301,Office Supplies,Binders,32.35
773,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,OFF-BI-10003910,Office Supplies,Binders,7.71
774,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,OFF-AR-10004648,Office Supplies,Art,40.3
775,CA-2018-104220,2018-01-30,Std Class,BV-11245,50315,FUR-FU-10002597,Furniture,Furnishings,34.58
776,CA-2015-165974,2015-06-29,Std Class,DL-12865,45231,OFF-AR-10003405,Office Supplies,Art,32.76
777,CA-2016-144267,2016-08-21,1st Class,NZ-18565,94110,FUR-CH-10002335,Furniture,Chairs,544.008
778,CA-2016-144267,2016-08-21,1st Class,NZ-18565,94110,OFF-PA-10000157,Office Supplies,Paper,59.94
779,CA-2016-144267,2016-08-21,1st Class,NZ-18565,94110,OFF-PA-10001947,Office Supplies,Paper,23.92
780,CA-2016-144267,2016-08-21,1st Class,NZ-18565,94110,OFF-PA-10003657,Office Supplies,Paper,4.28
781,US-2016-157014,2016-03-10,2nd Class,BM-11785,43229,OFF-BI-10001098,Office Supplies,Binders,32.07
782,US-2016-157014,2016-03-10,2nd Class,BM-11785,43229,TEC-AC-10002167,Technology,Accessories,24.0
783,US-2016-157014,2016-03-10,2nd Class,BM-11785,43229,FUR-BO-10004409,Furniture,Bookcases,35.49
784,US-2016-157014,2016-03-10,2nd Class,BM-11785,43229,TEC-AC-10000057,Technology,Accessories,47.984
785,CA-2016-154921,2016-05-23,Std Class,EA-14035,29203,OFF-EN-10000056,Office Supplies,Envelopes,186.69
786,CA-2018-129567,2018-03-17,2nd Class,CL-12565,93534,OFF-BI-10000014,Office Supplies,Binders,17.456
787,CA-2016-154620,2016-12-12,Std Class,LT-17110,93534,FUR-CH-10004675,Furniture,Chairs,348.928
788,CA-2016-115938,2016-06-26,Std Class,SA-20830,23223,OFF-BI-10001543,Office Supplies,Binders,143.96
789,CA-2016-115938,2016-06-26,Std Class,SA-20830,23223,OFF-ST-10001321,Office Supplies,Storage,15.42
790,CA-2016-115938,2016-06-26,Std Class,SA-20830,23223,OFF-BI-10001132,Office Supplies,Binders,43.04
791,CA-2016-115938,2016-06-26,Std Class,SA-20830,23223,FUR-CH-10003199,Furniture,Chairs,332.94
792,CA-2017-105256,2017-05-20,Same Day,JK-15730,28806,TEC-PH-10001530,Technology,Phones,1363.96
793,CA-2015-156433,2015-09-20,Std Class,ES-14020,94110,OFF-LA-10001569,Office Supplies,Labels,9.96
794,CA-2015-156433,2015-09-20,Std Class,ES-14020,94110,OFF-PA-10003724,Office Supplies,Paper,21.72
795,CA-2018-151428,2018-09-21,Std Class,RH-19495,55901,OFF-BI-10000546,Office Supplies,Binders,20.16
796,CA-2016-124653,2016-12-24,1st Class,DB-13120,14609,OFF-PA-10000176,Office Supplies,Paper,132.79
797,CA-2016-124653,2016-12-24,1st Class,DB-13120,14609,OFF-PA-10002365,Office Supplies,Paper,12.96
798,CA-2016-124653,2016-12-24,1st Class,DB-13120,14609,OFF-LA-10002271,Office Supplies,Labels,21.56
799,CA-2016-101910,2016-11-27,Std Class,CD-11920,92530,FUR-CH-10002647,Furniture,Chairs,283.92
800,CA-2018-105809,2018-02-20,1st Class,HW-14935,92105,FUR-FU-10004090,Furniture,Furnishings,22.23
801,CA-2018-105809,2018-02-20,1st Class,HW-14935,92105,TEC-PH-10001580,Technology,Phones,215.968
802,CA-2017-136133,2017-08-18,2nd Class,HW-14935,10024,OFF-AP-10000576,Office Supplies,Appliances,355.32
803,CA-2017-115504,2017-12-03,Std Class,MC-18130,71203,OFF-PA-10003953,Office Supplies,Paper,12.96
804,CA-2018-135783,2018-04-22,1st Class,GM-14440,94122,FUR-FU-10000794,Furniture,Furnishings,18.28
805,CA-2015-134313,2015-01-11,Std Class,RA-19915,80219,OFF-AR-10001897,Office Supplies,Art,43.176
806,CA-2015-134313,2015-01-11,Std Class,RA-19915,80219,TEC-PH-10001795,Technology,Phones,1983.968
807,CA-2016-140921,2016-03-02,1st Class,AA-10375,68104,FUR-FU-10003347,Furniture,Furnishings,28.4
808,CA-2016-140921,2016-03-02,1st Class,AA-10375,68104,TEC-AC-10004901,Technology,Accessories,149.97
809,CA-2015-151995,2015-10-13,1st Class,ZC-21910,98026,OFF-AR-10003190,Office Supplies,Art,11.52
810,CA-2015-151995,2015-10-13,1st Class,ZC-21910,98026,FUR-TA-10002903,Furniture,Tables,1298.55
811,CA-2015-151995,2015-10-13,1st Class,ZC-21910,98026,OFF-AP-10000240,Office Supplies,Appliances,213.92
812,CA-2015-151995,2015-10-13,1st Class,ZC-21910,98026,TEC-AC-10001101,Technology,Accessories,25.78
813,CA-2018-143686,2018-05-14,Same Day,PJ-19015,92704,FUR-FU-10000794,Furniture,Furnishings,18.28
814,CA-2018-143686,2018-05-14,Same Day,PJ-19015,92704,TEC-AC-10001838,Technology,Accessories,1399.93
815,CA-2016-106565,2016-03-20,1st Class,BW-11110,53209,OFF-PA-10000061,Office Supplies,Paper,51.84
816,CA-2017-149370,2017-09-15,Std Class,DB-13210,19140,OFF-PA-10003651,Office Supplies,Paper,5.344
817,CA-2015-140858,2015-06-28,Std Class,CA-12775,19140,OFF-PA-10000304,Office Supplies,Paper,41.472
818,CA-2015-140858,2015-06-28,Std Class,CA-12775,19140,OFF-BI-10003094,Office Supplies,Binders,3.168
819,CA-2015-140858,2015-06-28,Std Class,CA-12775,19140,FUR-CH-10001394,Furniture,Chairs,1228.465
820,CA-2015-140858,2015-06-28,Std Class,CA-12775,19140,OFF-BI-10004230,Office Supplies,Binders,31.086
821,CA-2015-140858,2015-06-28,Std Class,CA-12775,19140,OFF-PA-10003395,Office Supplies,Paper,335.52
822,CA-2018-101434,2018-06-20,Std Class,TR-21325,7109,TEC-AC-10002402,Technology,Accessories,239.97
823,CA-2018-101434,2018-06-20,Std Class,TR-21325,7109,OFF-LA-10003223,Office Supplies,Labels,9.82
824,US-2015-102071,2015-09-05,Std Class,PG-18820,94110,TEC-AC-10003441,Technology,Accessories,67.8
825,US-2015-102071,2015-09-05,Std Class,PG-18820,94110,TEC-AC-10000109,Technology,Accessories,167.97
826,CA-2018-126956,2018-08-21,Std Class,GT-14710,55044,OFF-FA-10002280,Office Supplies,Fasteners,35.0
827,CA-2018-126956,2018-08-21,Std Class,GT-14710,55044,OFF-SU-10000381,Office Supplies,Supplies,37.24
828,CA-2018-126956,2018-08-21,Std Class,GT-14710,55044,OFF-EN-10004459,Office Supplies,Envelopes,15.28
829,CA-2018-129462,2018-06-16,2nd Class,JE-15745,41042,FUR-CH-10000665,Furniture,Chairs,301.96
830,CA-2018-129462,2018-06-16,2nd Class,JE-15745,41042,OFF-AP-10003884,Office Supplies,Appliances,180.66
831,CA-2018-129462,2018-06-16,2nd Class,JE-15745,41042,TEC-PH-10001557,Technology,Phones,191.98
832,CA-2018-129462,2018-06-16,2nd Class,JE-15745,41042,TEC-PH-10002085,Technology,Phones,65.99
833,CA-2017-165316,2017-07-23,Std Class,JB-15400,33614,OFF-AR-10002956,Office Supplies,Art,35.216
834,CA-2017-165316,2017-07-23,Std Class,JB-15400,33614,OFF-AP-10003266,Office Supplies,Appliances,23.696
835,CA-2017-165316,2017-07-23,Std Class,JB-15400,33614,TEC-MA-10004002,Technology,Machines,265.475
836,US-2015-115987,2015-08-09,2nd Class,LH-17020,75701,OFF-BI-10001071,Office Supplies,Binders,51.184
837,US-2018-156083,2018-04-11,Std Class,JL-15175,38401,OFF-PA-10001560,Office Supplies,Paper,9.664
838,US-2017-137547,2017-07-03,Std Class,EB-13705,76106,TEC-PH-10002365,Technology,Phones,21.072
839,CA-2016-100454,2016-11-20,Std Class,BM-11650,10035,OFF-AR-10004648,Office Supplies,Art,60.45
840,CA-2016-100454,2016-11-20,Std Class,BM-11650,10035,OFF-AR-10002578,Office Supplies,Art,11.52
841,CA-2016-100454,2016-11-20,Std Class,BM-11650,10035,FUR-BO-10001519,Furniture,Bookcases,186.048
842,CA-2017-161669,2017-07-11,1st Class,EM-14095,90036,OFF-BI-10001294,Office Supplies,Binders,37.44
843,CA-2017-161669,2017-07-11,1st Class,EM-14095,90036,OFF-BI-10001636,Office Supplies,Binders,26.976
844,CA-2017-161669,2017-07-11,1st Class,EM-14095,90036,OFF-SU-10002503,Office Supplies,Supplies,11.36
845,CA-2017-161669,2017-07-11,1st Class,EM-14095,90036,OFF-LA-10004093,Office Supplies,Labels,14.62
846,CA-2016-114300,2016-10-13,Std Class,AF-10885,40214,TEC-PH-10001552,Technology,Phones,83.72
847,CA-2016-114300,2016-10-13,Std Class,AF-10885,40214,FUR-CH-10001891,Furniture,Chairs,287.94
848,CA-2018-107503,2018-01-01,Std Class,GA-14725,44052,FUR-FU-10003878,Furniture,Furnishings,48.896
849,CA-2015-107755,2015-07-02,Std Class,CK-12760,7036,TEC-AC-10000710,Technology,Accessories,115.36
850,CA-2017-152534,2017-06-20,2nd Class,DP-13105,93905,OFF-AR-10002335,Office Supplies,Art,5.16
851,CA-2017-152534,2017-06-20,2nd Class,DP-13105,93905,OFF-PA-10001870,Office Supplies,Paper,38.88
852,CA-2017-113747,2017-05-28,Std Class,VD-21670,39212,OFF-AR-10003373,Office Supplies,Art,185.88
853,CA-2017-123274,2017-02-19,Std Class,GT-14710,10035,FUR-FU-10004090,Furniture,Furnishings,44.46
854,CA-2017-123274,2017-02-19,Std Class,GT-14710,10035,OFF-ST-10000736,Office Supplies,Storage,242.94
855,CA-2015-125612,2015-03-08,Std Class,BK-11260,10035,OFF-PA-10001019,Office Supplies,Paper,39.96
856,CA-2015-125612,2015-03-08,Std Class,BK-11260,10035,OFF-SU-10002537,Office Supplies,Supplies,102.3
857,CA-2015-125612,2015-03-08,Std Class,BK-11260,10035,OFF-ST-10003221,Office Supplies,Storage,21.36
858,CA-2018-161984,2018-10-04,Std Class,SJ-20125,8901,OFF-PA-10004569,Office Supplies,Paper,7.61
859,CA-2018-161984,2018-10-04,Std Class,SJ-20125,8901,OFF-FA-10000624,Office Supplies,Fasteners,7.16
860,CA-2015-133851,2015-09-06,Std Class,CM-12445,94122,OFF-SU-10001225,Office Supplies,Supplies,7.36
861,CA-2015-133851,2015-09-06,Std Class,CM-12445,94122,OFF-AR-10003752,Office Supplies,Art,23.1
862,CA-2017-134474,2017-05-01,2nd Class,AJ-10795,32216,TEC-AC-10001714,Technology,Accessories,191.472
863,CA-2017-134474,2017-05-01,2nd Class,AJ-10795,32216,OFF-AR-10003958,Office Supplies,Art,5.248
864,CA-2017-134474,2017-05-01,2nd Class,AJ-10795,32216,TEC-PH-10002923,Technology,Phones,59.184
865,CA-2015-149020,2015-10-01,Std Class,AJ-10780,22153,OFF-LA-10004272,Office Supplies,Labels,2.89
866,CA-2015-149020,2015-10-01,Std Class,AJ-10780,22153,FUR-FU-10000965,Furniture,Furnishings,51.94
867,CA-2017-134362,2017-09-29,1st Class,LS-16945,19140,OFF-LA-10004853,Office Supplies,Labels,15.936
868,CA-2015-136742,2015-06-04,Std Class,GP-14740,17602,OFF-BI-10003719,Office Supplies,Binders,44.91
869,CA-2017-158099,2017-03-09,1st Class,PK-18910,19143,OFF-BI-10000545,Office Supplies,Binders,1141.47
870,CA-2017-158099,2017-03-09,1st Class,PK-18910,19143,TEC-PH-10002496,Technology,Phones,280.782
871,CA-2016-131128,2016-10-19,1st Class,TB-21520,3301,OFF-PA-10003591,Office Supplies,Paper,34.44
872,CA-2015-148488,2015-10-12,Std Class,SM-20005,10009,OFF-PA-10004470,Office Supplies,Paper,11.36
873,CA-2015-148488,2015-10-12,Std Class,SM-20005,10009,OFF-BI-10000315,Office Supplies,Binders,106.344
874,CA-2018-114636,2018-08-25,Std Class,GA-14725,28205,OFF-PA-10001790,Office Supplies,Paper,192.16
875,CA-2017-116736,2017-01-17,Std Class,CC-12430,3301,FUR-FU-10004017,Furniture,Furnishings,322.59
876,CA-2017-116736,2017-01-17,Std Class,CC-12430,3301,TEC-AC-10003628,Technology,Accessories,29.99
877,CA-2017-116736,2017-01-17,Std Class,CC-12430,3301,TEC-AC-10002049,Technology,Accessories,371.97
878,US-2015-158638,2015-09-17,Std Class,AG-10765,19120,OFF-BI-10003712,Office Supplies,Binders,5.892
879,CA-2018-111689,2018-11-30,2nd Class,HP-14815,10024,OFF-BI-10003984,Office Supplies,Binders,68.472
880,CA-2018-111689,2018-11-30,2nd Class,HP-14815,10024,FUR-CH-10004287,Furniture,Chairs,1242.9
881,CA-2016-129098,2016-09-10,Std Class,DK-13090,22153,OFF-ST-10001321,Office Supplies,Storage,30.84
882,US-2018-123463,2018-12-23,Same Day,GZ-14470,94109,OFF-AR-10001118,Office Supplies,Art,13.48
883,CA-2017-165148,2017-10-22,1st Class,PM-19135,48227,FUR-FU-10000732,Furniture,Furnishings,31.4
884,CA-2015-134061,2015-04-29,Std Class,LL-16840,14609,FUR-FU-10001424,Furniture,Furnishings,17.46
885,CA-2016-143602,2016-04-25,2nd Class,JS-15595,90045,OFF-BI-10002071,Office Supplies,Binders,13.944
886,CA-2018-115364,2018-06-26,Std Class,OT-18730,92105,OFF-ST-10002486,Office Supplies,Storage,83.76
887,CA-2018-150707,2018-10-14,Std Class,EL-13735,21044,OFF-BI-10001078,Office Supplies,Binders,37.66
888,CA-2015-104976,2015-09-12,Std Class,CK-12760,94122,OFF-PA-10003845,Office Supplies,Paper,34.68
889,CA-2018-132934,2018-06-20,Std Class,JE-15475,10801,TEC-AC-10000927,Technology,Accessories,149.95
890,CA-2018-132934,2018-06-20,Std Class,JE-15475,10801,OFF-BI-10001098,Office Supplies,Binders,51.312
891,CA-2018-133256,2018-06-26,1st Class,TH-21550,48227,OFF-PA-10001622,Office Supplies,Paper,4.54
892,CA-2018-133256,2018-06-26,1st Class,TH-21550,48227,OFF-AR-10003158,Office Supplies,Art,15.92
893,CA-2018-133256,2018-06-26,1st Class,TH-21550,48227,TEC-PH-10002660,Technology,Phones,543.92
894,CA-2017-105494,2017-10-11,1st Class,PC-18745,94122,OFF-ST-10002205,Office Supplies,Storage,155.82
895,CA-2017-105494,2017-10-11,1st Class,PC-18745,94122,OFF-BI-10003364,Office Supplies,Binders,70.008
896,CA-2017-140634,2017-03-10,2nd Class,HL-15040,77095,OFF-EN-10001099,Office Supplies,Envelopes,15.648
897,CA-2015-144407,2015-09-09,Std Class,MS-17365,48227,OFF-LA-10003923,Office Supplies,Labels,103.6
898,CA-2018-160983,2018-10-29,2nd Class,GB-14530,13021,OFF-PA-10002250,Office Supplies,Paper,46.96
899,US-2017-114622,2017-10-04,1st Class,JR-16210,45503,OFF-BI-10004716,Office Supplies,Binders,8.904
900,CA-2018-150959,2018-11-11,1st Class,TD-20995,75043,OFF-LA-10001045,Office Supplies,Labels,10.44
901,CA-2018-150959,2018-11-11,1st Class,TD-20995,75043,OFF-BI-10001510,Office Supplies,Binders,18.336
902,CA-2018-132353,2018-09-15,1st Class,DB-13060,60653,TEC-PH-10004536,Technology,Phones,323.976
903,CA-2017-130477,2017-08-04,Std Class,LC-17140,90032,OFF-PA-10002947,Office Supplies,Paper,20.04
904,CA-2017-130477,2017-08-04,Std Class,LC-17140,90032,OFF-ST-10002583,Office Supplies,Storage,64.96
905,CA-2017-130477,2017-08-04,Std Class,LC-17140,90032,OFF-PA-10000019,Office Supplies,Paper,12.96
906,CA-2018-143259,2018-12-30,Std Class,PO-18865,10009,FUR-BO-10003441,Furniture,Bookcases,323.136
907,CA-2018-143259,2018-12-30,Std Class,PO-18865,10009,TEC-PH-10004774,Technology,Phones,90.93
908,CA-2018-143259,2018-12-30,Std Class,PO-18865,10009,OFF-BI-10003684,Office Supplies,Binders,52.776
909,CA-2018-137596,2018-02-09,Std Class,BE-11335,49201,TEC-PH-10001494,Technology,Phones,1199.8
910,CA-2018-137596,2018-02-09,Std Class,BE-11335,49201,TEC-AC-10004666,Technology,Accessories,1928.78
911,CA-2018-137596,2018-02-09,Std Class,BE-11335,49201,OFF-ST-10003816,Office Supplies,Storage,352.38
912,CA-2016-133627,2016-05-31,Std Class,SC-20050,6360,FUR-FU-10001935,Furniture,Furnishings,22.2
913,CA-2018-102519,2018-11-27,1st Class,BM-11650,53209,FUR-FU-10004091,Furniture,Furnishings,46.94
914,CA-2018-102519,2018-11-27,1st Class,BM-11650,53209,TEC-AC-10001772,Technology,Accessories,143.73
915,US-2015-141215,2015-06-15,Std Class,KL-16555,78207,FUR-TA-10001520,Furniture,Tables,99.918
916,US-2015-141215,2015-06-15,Std Class,KL-16555,78207,FUR-CH-10003379,Furniture,Chairs,797.944
917,US-2015-141215,2015-06-15,Std Class,KL-16555,78207,OFF-BI-10002706,Office Supplies,Binders,8.568
918,CA-2017-165218,2017-05-03,Std Class,RW-19630,75220,OFF-EN-10000056,Office Supplies,Envelopes,149.352
919,CA-2017-165218,2017-05-03,Std Class,RW-19630,75220,OFF-ST-10001558,Office Supplies,Storage,12.992
920,CA-2015-138296,2015-05-12,Std Class,RC-19825,22304,OFF-ST-10002444,Office Supplies,Storage,24.56
921,CA-2016-111164,2016-11-04,Std Class,SE-20110,10009,TEC-AC-10002473,Technology,Accessories,85.14
922,CA-2016-111164,2016-11-04,Std Class,SE-20110,10009,TEC-PH-10004531,Technology,Phones,21.99
923,CA-2016-111164,2016-11-04,Std Class,SE-20110,10009,OFF-AP-10004487,Office Supplies,Appliances,406.6
924,CA-2017-149797,2017-09-15,Std Class,AH-10075,10011,OFF-BI-10003650,Office Supplies,Binders,841.568
925,CA-2015-132962,2015-09-13,1st Class,JM-15535,19143,OFF-PA-10003543,Office Supplies,Paper,15.552
926,CA-2015-132962,2015-09-13,1st Class,JM-15535,19143,TEC-AC-10004353,Technology,Accessories,252.0
927,CA-2016-115091,2016-05-10,Std Class,JJ-15760,22153,OFF-AR-10000658,Office Supplies,Art,46.2
928,CA-2016-115091,2016-05-10,Std Class,JJ-15760,22153,OFF-AP-10000696,Office Supplies,Appliances,28.84
929,CA-2018-144932,2018-04-14,1st Class,AB-10165,43615,OFF-AR-10003560,Office Supplies,Art,14.592
930,CA-2018-144932,2018-04-14,1st Class,AB-10165,43615,OFF-AR-10001468,Office Supplies,Art,89.856
931,CA-2018-144932,2018-04-14,1st Class,AB-10165,43615,OFF-PA-10004971,Office Supplies,Paper,13.872
932,CA-2018-114216,2018-02-09,Std Class,RK-19300,19140,OFF-PA-10002195,Office Supplies,Paper,12.192
933,CA-2017-140081,2017-06-20,Std Class,CG-12040,19120,OFF-PA-10001745,Office Supplies,Paper,45.056
934,CA-2017-140081,2017-06-20,Std Class,CG-12040,19120,OFF-BI-10004826,Office Supplies,Binders,29.718
935,CA-2017-140081,2017-06-20,Std Class,CG-12040,19120,OFF-PA-10001870,Office Supplies,Paper,15.552
936,CA-2017-140081,2017-06-20,Std Class,CG-12040,19120,OFF-AP-10001058,Office Supplies,Appliances,447.696
937,US-2018-111745,2018-05-11,1st Class,RA-19885,87401,TEC-AC-10003911,Technology,Accessories,159.99
938,CA-2016-148250,2016-12-13,Std Class,RP-19270,92503,OFF-PA-10000289,Office Supplies,Paper,12.96
939,CA-2016-148250,2016-12-13,Std Class,RP-19270,92503,OFF-AP-10003040,Office Supplies,Appliances,134.48
940,CA-2017-105760,2017-06-19,1st Class,KC-16255,94110,OFF-PA-10000350,Office Supplies,Paper,17.12
941,CA-2017-142958,2017-12-13,Std Class,RW-19630,90503,OFF-BI-10001759,Office Supplies,Binders,6.096
942,CA-2017-142958,2017-12-13,Std Class,RW-19630,90503,FUR-TA-10000577,Furniture,Tables,1114.272
943,CA-2016-120880,2016-05-29,Std Class,JL-15850,98105,OFF-PA-10004101,Office Supplies,Paper,32.4
944,CA-2016-120880,2016-05-29,Std Class,JL-15850,98105,OFF-ST-10001496,Office Supplies,Storage,540.57
945,CA-2016-120880,2016-05-29,Std Class,JL-15850,98105,OFF-BI-10002931,Office Supplies,Binders,167.76
946,US-2016-140200,2016-07-26,1st Class,CA-12775,85204,FUR-TA-10002356,Furniture,Tables,393.165
947,US-2018-110576,2018-11-28,Std Class,RB-19795,19120,FUR-FU-10003601,Furniture,Furnishings,516.488
948,US-2018-110576,2018-11-28,Std Class,RB-19795,19120,FUR-FU-10000576,Furniture,Furnishings,1007.232
949,US-2018-110576,2018-11-28,Std Class,RB-19795,19120,FUR-TA-10004154,Furniture,Tables,2065.32
950,US-2018-110576,2018-11-28,Std Class,RB-19795,19120,OFF-PA-10000788,Office Supplies,Paper,15.552
951,US-2018-110576,2018-11-28,Std Class,RB-19795,19120,OFF-PA-10002479,Office Supplies,Paper,25.344
952,CA-2018-131156,2018-03-04,Std Class,KH-16360,19143,FUR-FU-10001940,Furniture,Furnishings,25.472
953,CA-2018-136539,2018-12-28,Std Class,GH-14665,78664,OFF-AR-10001958,Office Supplies,Art,27.168
954,CA-2018-136539,2018-12-28,Std Class,GH-14665,78664,FUR-BO-10004709,Furniture,Bookcases,78.8528
955,CA-2018-119305,2018-11-30,Std Class,SW-20275,39212,OFF-ST-10000604,Office Supplies,Storage,173.8
956,CA-2018-102414,2018-05-15,2nd Class,JA-15970,85023,TEC-PH-10002923,Technology,Phones,29.592
957,CA-2018-102414,2018-05-15,2nd Class,JA-15970,85023,OFF-BI-10004465,Office Supplies,Binders,4.752
958,CA-2018-102414,2018-05-15,2nd Class,JA-15970,85023,OFF-PA-10002333,Office Supplies,Paper,15.552
959,CA-2016-112571,2016-09-22,Same Day,DL-12925,92054,FUR-FU-10004188,Furniture,Furnishings,204.6
960,CA-2018-152142,2018-11-14,Std Class,LW-16990,94110,FUR-CH-10002965,Furniture,Chairs,321.568
961,CA-2016-160059,2016-11-27,Std Class,TB-21190,72701,OFF-BI-10000145,Office Supplies,Binders,6.24
962,CA-2017-120859,2017-01-09,1st Class,CV-12805,94110,OFF-EN-10001335,Office Supplies,Envelopes,21.88
963,CA-2015-127488,2015-09-22,2nd Class,MS-17365,33433,OFF-LA-10001613,Office Supplies,Labels,4.608
964,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-LA-10004055,Office Supplies,Labels,9.82
965,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-AR-10004344,Office Supplies,Art,35.97
966,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-PA-10004621,Office Supplies,Paper,12.96
967,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-PA-10001281,Office Supplies,Paper,191.6
968,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-LA-10001613,Office Supplies,Labels,8.64
969,CA-2018-135279,2018-09-04,1st Class,BS-11800,10011,OFF-ST-10001097,Office Supplies,Storage,501.81
970,CA-2015-115791,2015-01-16,2nd Class,DL-13315,19134,FUR-FU-10001095,Furniture,Furnishings,127.104
971,CA-2015-115791,2015-01-16,2nd Class,DL-13315,19134,TEC-PH-10004614,Technology,Phones,124.2
972,CA-2015-115791,2015-01-16,2nd Class,DL-13315,19134,OFF-BI-10001575,Office Supplies,Binders,18.588
973,CA-2015-115791,2015-01-16,2nd Class,DL-13315,19134,OFF-LA-10001074,Office Supplies,Labels,30.072
974,US-2018-103247,2018-05-10,2nd Class,PO-19195,10011,TEC-PH-10003555,Technology,Phones,160.93
975,US-2018-103247,2018-05-10,2nd Class,PO-19195,10011,OFF-BI-10004492,Office Supplies,Binders,75.792
976,US-2018-100209,2018-09-07,Std Class,TD-20995,97206,OFF-BI-10002012,Office Supplies,Binders,1.08
977,CA-2018-159366,2018-07-01,1st Class,BW-11110,48205,TEC-MA-10000822,Technology,Machines,3059.982
978,CA-2017-145499,2017-05-30,1st Class,RW-19690,28403,OFF-BI-10000848,Office Supplies,Binders,3.282
